local_code,local_citation,status,candidate_codes,selected_code,selected_meaning_slp1,shared_selected_code,same_code_source_citation,same_code_source_gloss,candidate_assignment_count,candidate_meaning_status,accepted_lexical_transfer
01.0043,jyuti~r,no_exact_same_gana_citation,,,,False,jyutf~,BAsane,,no_selected_candidate,False
01.0044,manTa~,unique_same_gana_citation_candidate,01.0048,01.0048,viloqane,False,maTi~,hiMsAsaNkleSanayoH,1,single_gloss,False
01.0045,kuTi~,same_code_and_citation,01.0045,01.0045,hiMsAsaNkleSanayoH,False,kuTi~,hiMsAsaNkleSanayoH,2,enumerated_glosses,False
01.0046,puTi~,same_code_and_citation,01.0046,01.0046,hiMsAsaNkleSanayoH,False,puTi~,hiMsAsaNkleSanayoH,2,enumerated_glosses,False
01.0047,luTi~,same_code_and_citation,01.0047,01.0047,hiMsAsaNkleSanayoH,False,luTi~,hiMsAsaNkleSanayoH,2,enumerated_glosses,False
01.0048,maTi~,unique_same_gana_citation_candidate,01.0044,01.0044,hiMsAsaNkleSanayoH,False,manTa~,viloqane,2,enumerated_glosses,False
01.0049,ziDa~,same_code_and_citation,01.0049,01.0049,gatyAm,False,ziDa~,gatyAm,1,single_gloss,False
01.0050,ziDU~,same_code_and_citation,01.0050,01.0050,SAstre (SAsane) mANgalye ca,False,ziDU~,SAstre (SAsane) mANgalye ca,2,enumerated_glosses,False
01.0051,KAdf~,same_code_and_citation,01.0051,01.0051,BakzaRe,False,KAdf~,BakzaRe,1,single_gloss,False
01.0052,Kada~,same_code_and_citation,01.0052,01.0052,sTErye hiMsAyAM BakzaRe ca,False,Kada~,sTErye hiMsAyAM BakzaRe ca,3,enumerated_glosses,False
01.0053,bada~,same_code_and_citation,01.0053,01.0053,sTErye,False,bada~,sTErye,1,single_gloss,False
01.0054,gada~,same_code_and_citation,01.0054,01.0054,vyaktAyAM vAci,False,gada~,vyaktAyAM vAci,1,single_gloss,False
01.0055,rada~,same_code_and_citation,01.0055,01.0055,vileKane,False,rada~,vileKane,1,single_gloss,False
01.0056,Rada~,same_code_and_citation,01.0056,01.0056,avyakte Sabde,False,Rada~,avyakte Sabde,1,single_gloss,False
01.0057,arda~,same_code_and_citation,01.0057,01.0057,gatO yAcane ca,False,arda~,gatO yAcane ca,2,enumerated_glosses,False
01.0058,narda~,same_code_and_citation,01.0058,01.0058,Sabde,False,narda~,Sabde,1,single_gloss,False
01.0059,garda~,same_code_and_citation,01.0059,01.0059,Sabde,False,garda~,Sabde,1,single_gloss,False
01.0060,tarda~,same_code_and_citation,01.0060,01.0060,hiMsAyAm,False,tarda~,hiMsAyAm,1,single_gloss,False
01.0061,karda~,same_code_and_citation,01.0061,01.0061,kutsite Sabde,False,karda~,kutsite Sabde,1,single_gloss,False
01.0062,Karda~,same_code_and_citation,01.0062,01.0062,dandaSUke (sarpadaMSe),False,Karda~,dandaSUke (sarpadaMSe),1,single_gloss,False
01.0063,ati~,same_code_and_citation,01.0063,01.0063,banDane,False,ati~,banDane,1,single_gloss,False
01.0064,adi~,same_code_and_citation,01.0064,01.0064,banDane,False,adi~,banDane,1,single_gloss,False
01.0065,idi~,same_code_and_citation,01.0065,01.0065,paramESvarye,False,idi~,paramESvarye,1,single_gloss,False
01.0066,bidi~,same_code_and_citation,01.0066,01.0066,avayave,False,bidi~,avayave,1,single_gloss,False
01.0067,Bidi~,same_code_and_citation,01.0067,01.0067,avayave,False,Bidi~,avayave,1,single_gloss,False
01.0068,gaqi~,same_code_and_citation,01.0068;01.0419,01.0068,vadanEkadeSe,False,gaqi~,vadanEkadeSe,1,single_gloss,False
01.0069,Ridi~,same_code_and_citation,01.0069,01.0069,kutsAyAm,False,Ridi~,kutsAyAm,1,single_gloss,False
01.0070,wunadi~,same_code_and_citation,01.0070,01.0070,samfdDO,False,wunadi~,samfdDO,1,single_gloss,False
01.0071,cadi~,same_code_and_citation,01.0071,01.0071,AhlAde dIptO ca,False,cadi~,AhlAde dIptO ca,2,enumerated_glosses,False
01.0072,tradi~,same_code_and_citation,01.0072,01.0072,cezwAyAm,False,tradi~,cezwAyAm,1,single_gloss,False
01.0073,kadi~,same_code_and_citation,01.0073,01.0073,AhvAne rodane ca,False,kadi~,AhvAne rodane ca,2,enumerated_glosses,False
01.0074,kradi~,same_code_and_citation,01.0074,01.0074,AhvAne rodane ca,False,kradi~,AhvAne rodane ca,2,enumerated_glosses,False
01.0075,kladi~,same_code_and_citation,01.0075,01.0075,AhvAne rodane ca,False,kladi~,AhvAne rodane ca,2,enumerated_glosses,False
